pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
pos_current: [116.38553266, 39.90440998, 0], theta_current: 270.0, speed: 0.00, wheel_angle: -3.200000000000003, steering_wheel_angle: -32
